layer_name;method;run0;run1;run2;run3;run4;mean;median
model.model.layers.3.self_attn.o_proj;Ours;0.1013759970664978;0.10016000270843506;0.10022400319576263;0.10131199657917023;0.10035199671983719;0.10068479925394058;0.10035199671983719
model.model.layers.3.mlp.gate_proj;Sputnik;0.4270080029964447;0.42710399627685547;0.4280320107936859;0.4278720021247864;0.4280320107936859;0.4276096224784851;0.4278720021247864
model.model.layers.3.mlp.gate_proj;Ours;0.3031040132045746;0.3031040132045746;0.3031359910964966;0.3020800054073334;0.3051519989967346;0.3033152222633362;0.3031040132045746
model.model.layers.3.mlp.up_proj;Sputnik;0.42188799381256104;0.4219839870929718;0.42208001017570496;0.42291200160980225;0.42291200160980225;0.42235517501831055;0.42208001017570496
model.model.layers.3.mlp.up_proj;Ours;0.289792001247406;0.289792001247406;0.28787198662757874;0.2898879945278168;0.29100799560546875;0.2896704077720642;0.289792001247406
model.model.layers.3.mlp.down_proj;Sputnik;0.39526399970054626;0.39423999190330505;0.3933759927749634;0.39423999190330505;0.39526399970054626;0.3944768011569977;0.39423999190330505
model.model.layers.3.mlp.down_proj;Ours;0.2550399899482727;0.25702399015426636;0.25600001215934753;0.25603199005126953;0.2559039890766144;0.25599998235702515;0.25600001215934753
model.model.layers.4.self_attn.q_proj;Sputnik;0.12390399724245071;0.12697599828243256;0.12390399724245071;0.12390399724245071;0.12377600371837616;0.12449280172586441;0.12390399724245071
model.model.layers.4.self_attn.q_proj;Ours;0.11798399686813354;0.11468800157308578;0.11343999952077866;0.11468800157308578;0.1157120019197464;0.11530239880084991;0.11468800157308578
model.model.layers.4.self_attn.k_proj;Sputnik;0.12800000607967377;0.1281919926404953;0.12800000607967377;0.12800000607967377;0.12800000607967377;0.1280384063720703;0.12800000607967377
model.model.layers.4.self_attn.k_proj;Ours;0.11264000087976456;0.11161600053310394;0.11180800199508667;0.11488000303506851;0.11283200234174728;0.1127552017569542;0.11264000087976456
model.model.layers.4.self_attn.v_proj;Sputnik;0.1382399946451187;0.1382399946451187;0.13814400136470795;0.13734400272369385;0.1382399946451187;0.13804160058498383;0.1382399946451187
model.model.layers.4.self_attn.v_proj;Ours;0.08403199911117554;0.08310399949550629;0.08313599973917007;0.08396799862384796;0.08310399949550629;0.08346879482269287;0.08313599973917007
model.model.layers.4.self_attn.o_proj;Sputnik;0.15667200088500977;0.15564799308776855;0.15478399395942688;0.15564799308776855;0.15564799308776855;0.15567998588085175;0.15564799308776855
model.model.layers.4.self_attn.o_proj;Ours;0.11161600053310394;0.11155200004577637;0.11356800049543381;0.10976000130176544;0.10956799983978271;0.11121280491352081;0.11155200004577637
model.model.layers.4.mlp.gate_proj;Sputnik;0.42188799381256104;0.42188799381256104;0.4208639860153198;0.42188799381256104;0.4208639860153198;0.42147836089134216;0.42188799381256104
model.model.layers.4.mlp.gate_proj;Ours;0.3452480137348175;0.35020801424980164;0.3481599986553192;0.347135990858078;0.3491840064525604;0.34798723459243774;0.3481599986553192
model.model.layers.4.mlp.up_proj;Sputnik;0.4126720130443573;0.4136959910392761;0.41385599970817566;0.41471999883651733;0.41465601325035095;0.41392001509666443;0.41385599970817566
model.model.layers.4.mlp.up_proj;Ours;0.319487988948822;0.32051199674606323;0.32051199674606323;0.3184640109539032;0.32051199674606323;0.3198975920677185;0.32051199674606323
model.model.layers.4.mlp.down_proj;Sputnik;0.3911679983139038;0.3919680118560791;0.3911679983139038;0.392192006111145;0.392192006111145;0.39173761010169983;0.3919680118560791
model.model.layers.4.mlp.down_proj;Ours;0.24883200228214264;0.24985599517822266;0.24985599517822266;0.24780799448490143;0.24883200228214264;0.2490367889404297;0.24883200228214264
model.model.layers.5.self_attn.q_proj;Sputnik;0.1228799968957901;0.12595200538635254;0.12291199713945389;0.1228799968957901;0.1228799968957901;0.12350080162286758;0.1228799968957901
model.model.layers.5.self_attn.q_proj;Ours;0.11059200018644333;0.11161600053310394;0.111455999314785;0.11264000087976456;0.11468800157308578;0.11219839751720428;0.11161600053310394
model.model.layers.5.self_attn.k_proj;Sputnik;0.12492799758911133;0.12492799758911133;0.12406399846076965;0.12492799758911133;0.12390399724245071;0.12455038726329803;0.12492799758911133
model.model.layers.5.self_attn.k_proj;Ours;0.11059200018644333;0.1117120012640953;0.11264000087976456;0.11062400043010712;0.111455999314785;0.11140479892492294;0.111455999314785
model.model.layers.5.self_attn.v_proj;Sputnik;0.13414399325847626;0.133215993642807;0.13414399325847626;0.13414399325847626;0.13516800105571747;0.13416320085525513;0.13414399325847626
model.model.layers.5.self_attn.v_proj;Ours;0.11177600175142288;0.1117440015077591;0.11161600053310394;0.11264000087976456;0.11264000087976456;0.11208321154117584;0.11177600175142288
model.model.layers.5.self_attn.o_proj;Sputnik;0.14528000354766846;0.1454080045223236;0.1454080045223236;0.1454080045223236;0.2887040078639984;0.17404159903526306;0.1454080045223236
model.model.layers.5.self_attn.o_proj;Ours;0.0942080020904541;0.09216000139713287;0.09318400174379349;0.09216000139713287;0.09318400174379349;0.09297919273376465;0.09318400174379349
model.model.layers.5.mlp.gate_proj;Sputnik;0.42905598878860474;0.42905598878860474;0.42819198966026306;0.42905598878860474;0.42905598878860474;0.42888322472572327;0.42905598878860474
model.model.layers.5.mlp.gate_proj;Ours;0.3246079981327057;0.3256320059299469;0.3246079981327057;0.32572799921035767;0.3266560137271881;0.3254464268684387;0.3256320059299469
model.model.layers.5.mlp.up_proj;Sputnik;0.41574400663375854;0.4158079922199249;0.4177919924259186;0.41676801443099976;0.41676801443099976;0.41657599806785583;0.41676801443099976
model.model.layers.5.mlp.up_proj;Ours;0.3092480003833771;0.3073599934577942;0.30720001459121704;0.3112959861755371;0.30822399258613586;0.30866560339927673;0.30822399258613586
model.model.layers.5.mlp.down_proj;Sputnik;0.3962880074977875;0.39526399970054626;0.39510399103164673;0.39535999298095703;0.39526399970054626;0.3954559862613678;0.39526399970054626
model.model.layers.5.mlp.down_proj;Ours;0.2715199887752533;0.27219200134277344;0.27136000990867615;0.2703999876976013;0.27052798867225647;0.2712000012397766;0.27136000990867615
model.model.layers.6.self_attn.q_proj;Sputnik;0.12390399724245071;0.12800000607967377;0.12390399724245071;0.12371200323104858;0.12396799772977829;0.12469760328531265;0.12390399724245071
model.model.layers.6.self_attn.q_proj;Ours;0.11456000059843063;0.1149120032787323;0.11366400122642517;0.11468800157308578;0.11161600053310394;0.11388800293207169;0.11456000059843063
model.model.layers.6.self_attn.k_proj;Sputnik;0.12390399724245071;0.1228799968957901;0.12297599762678146;0.12291199713945389;0.12307199835777283;0.12314879894256592;0.12297599762678146
model.model.layers.6.self_attn.k_proj;Ours;0.11161600053310394;0.11161600053310394;0.11366400122642517;0.11264000087976456;0.11257600039243698;0.1124223917722702;0.11257600039243698
model.model.layers.6.self_attn.v_proj;Sputnik;0.138047993183136;0.13743999600410461;0.13743999600410461;0.1382399946451187;0.13817599415779114;0.13786879181861877;0.138047993183136
model.model.layers.6.self_attn.v_proj;Ours;0.1085439994931221;0.11068800091743469;0.10976000130176544;0.10956799983978271;0.1085439994931221;0.10942079871892929;0.10956799983978271
model.model.layers.6.self_attn.o_proj;Sputnik;0.15462400019168854;0.15564799308776855;0.15484799444675446;0.1547199934720993;0.15564799308776855;0.1550975888967514;0.15484799444675446
model.model.layers.6.self_attn.o_proj;Ours;0.11366400122642517;0.11264000087976456;0.11366400122642517;0.11363200098276138;0.11468800157308578;0.11365760862827301;0.11366400122642517
model.model.layers.6.mlp.gate_proj;Sputnik;0.4331519901752472;0.43212801218032837;0.4331519901752472;0.4341759979724884;0.4341759979724884;0.4333568215370178;0.4331519901752472
model.model.layers.6.mlp.gate_proj;Ours;0.2756800055503845;0.2764799892902374;0.2754560112953186;0.2764799892902374;0.2744320034980774;0.27570557594299316;0.2756800055503845
model.model.layers.6.mlp.up_proj;Sputnik;0.40755200386047363;0.4086720049381256;0.40959998965263367;0.40959998965263367;0.40857601165771484;0.4087999761104584;0.4086720049381256
model.model.layers.6.mlp.up_proj;Ours;0.30617600679397583;0.30799999833106995;0.30720001459121704;0.30822399258613586;0.30617600679397583;0.30715519189834595;0.30720001459121704
model.model.layers.6.mlp.down_proj;Sputnik;0.38710400462150574;0.38790398836135864;0.38815999031066895;0.3891200125217438;0.38809600472450256;0.3880768120288849;0.38809600472450256
model.model.layers.6.mlp.down_proj;Ours;0.25414401292800903;0.2539519965648651;0.2529279887676239;0.2529279887676239;0.2539519965648651;0.25358080863952637;0.2539519965648651
model.model.layers.7.self_attn.q_proj;Sputnik;0.12083200365304947;0.12595200538635254;0.122079998254776;0.12099199742078781;0.1236800029873848;0.12270720303058624;0.122079998254776
model.model.layers.7.self_attn.q_proj;Ours;0.1117120012640953;0.11366400122642517;0.11264000087976456;0.11366400122642517;0.11366400122642517;0.11306879669427872;0.11366400122642517
model.model.layers.7.self_attn.k_proj;Sputnik;0.1228799968957901;0.1228799968957901;0.12185599654912949;0.1228799968957901;0.12284799665212631;0.1226688027381897;0.1228799968957901
model.model.layers.7.self_attn.k_proj;Ours;0.11059200018644333;0.11366400122642517;0.11072000116109848;0.11264000087976456;0.11276800185441971;0.11207680404186249;0.11264000087976456
model.model.layers.7.self_attn.v_proj;Sputnik;0.13923199474811554;0.31856000423431396;0.13843199610710144;0.13916799426078796;0.13916799426078796;0.1749120056629181;0.13916799426078796
model.model.layers.7.self_attn.v_proj;Ours;0.09011200070381165;0.08806400001049042;0.08793599903583527;0.08806400001049042;0.0870399996638298;0.08824320137500763;0.08806400001049042
model.model.layers.7.self_attn.o_proj;Sputnik;0.1515520066022873;0.1515520066022873;0.15065599977970123;0.15052799880504608;0.15136000514030457;0.1511296033859253;0.15136000514030457
model.model.layers.7.self_attn.o_proj;Ours;0.10649599879980087;0.10547199845314026;0.10751999914646149;0.10649599879980087;0.10745599865913391;0.1066880002617836;0.10649599879980087
model.model.layers.7.mlp.gate_proj;Sputnik;0.4270080029964447;0.4270080029964447;0.4268159866333008;0.4259839951992035;0.4270080029964447;0.4267647862434387;0.4270080029964447
model.model.layers.7.mlp.gate_proj;Ours;0.33686399459838867;0.33689600229263306;0.3359679877758026;0.33689600229263306;0.3370560109615326;0.3367360234260559;0.33689600229263306
model.model.layers.7.mlp.up_proj;Sputnik;0.40755200386047363;0.40857601165771484;0.40857601165771484;0.40755200386047363;0.40755200386047363;0.4079616069793701;0.40755200386047363
model.model.layers.7.mlp.up_proj;Ours;0.34624001383781433;0.3461439907550812;0.34508800506591797;0.3479360044002533;0.34380799531936646;0.34584319591522217;0.3461439907550812
model.model.layers.7.mlp.down_proj;Sputnik;0.3930560052394867;0.39423999190330505;0.39209601283073425;0.39321601390838623;0.39321601390838623;0.39316481351852417;0.39321601390838623
model.model.layers.7.mlp.down_proj;Ours;0.26716798543930054;0.26521599292755127;0.2653439939022064;0.2672640085220337;0.2664639949798584;0.26629120111465454;0.2664639949798584
model.model.layers.8.self_attn.q_proj;Sputnik;0.12476799637079239;0.1268479973077774;0.12399999797344208;0.12492799758911133;0.12403199821710587;0.12491519749164581;0.12476799637079239
model.model.layers.8.self_attn.q_proj;Ours;0.11366400122642517;0.11980800330638885;0.1157120019197464;0.11468800157308578;0.1165120005607605;0.11607678979635239;0.1157120019197464
model.model.layers.8.self_attn.k_proj;Sputnik;0.12572799623012543;0.12595200538635254;0.12508800625801086;0.1250240057706833;0.12495999783277512;0.12535040080547333;0.12508800625801086
model.model.layers.8.self_attn.k_proj;Ours;0.11776000261306763;0.11894399672746658;0.1228799968957901;0.11776000261306763;0.11776000261306763;0.11902079731225967;0.11776000261306763
model.model.layers.8.self_attn.v_proj;Sputnik;0.1372160017490387;0.1382399946451187;0.1372160017490387;0.1382399946451187;0.13743999600410461;0.1376703977584839;0.13743999600410461
model.model.layers.8.self_attn.v_proj;Ours;0.09830400347709656;0.09830400347709656;0.09929600358009338;0.09849599748849869;0.09830400347709656;0.09854079782962799;0.09830400347709656
model.model.layers.8.self_attn.o_proj;Sputnik;0.15062400698661804;0.15052799880504608;0.15056000649929047;0.1507200002670288;0.1515520066022873;0.1507968008518219;0.15062400698661804
model.model.layers.8.self_attn.o_proj;Ours;0.10768000036478043;0.11046399921178818;0.10956799983978271;0.1085439994931221;0.10956799983978271;0.10916479676961899;0.10956799983978271
model.model.layers.8.mlp.gate_proj;Sputnik;0.42393600940704346;0.4249599874019623;0.4249599874019623;0.4231039881706238;0.4248960018157959;0.4243711829185486;0.4248960018157959
model.model.layers.8.mlp.gate_proj;Ours;0.317440003156662;0.317440003156662;0.3164159953594208;0.3176000118255615;0.31756800413131714;0.31729280948638916;0.317440003156662
model.model.layers.8.mlp.up_proj;Sputnik;0.41676801443099976;0.41676801443099976;0.4169600009918213;0.41760000586509705;0.41788798570632935;0.4171968102455139;0.4169600009918213
model.model.layers.8.mlp.up_proj;Ours;0.3070720136165619;0.3031040132045746;0.3051519989967346;0.30617600679397583;0.30508801341056824;0.3053184151649475;0.3051519989967346
model.model.layers.8.mlp.down_proj;Sputnik;0.3962880074977875;0.3962880074977875;0.3962880074977875;0.3962880074977875;0.3964160084724426;0.3963136076927185;0.3962880074977875
model.model.layers.8.mlp.down_proj;Ours;0.2611199915409088;0.26009601354599;0.2815999984741211;0.2590720057487488;0.2590720057487488;0.26419201493263245;0.26009601354599
model.model.layers.9.self_attn.q_proj;Sputnik;0.12595200538635254;0.12800000607967377;0.12595200538635254;0.12492799758911133;0.12515200674533844;0.12599679827690125;0.12595200538635254
model.model.layers.9.self_attn.q_proj;Ours;0.11984000355005264;0.11795199662446976;0.11788800358772278;0.12492799758911133;0.11878400295972824;0.11987839639186859;0.11878400295972824
model.model.layers.9.self_attn.k_proj;Sputnik;0.13312000036239624;0.13516800105571747;0.13411200046539307;0.131071999669075;0.131071999669075;0.13290879130363464;0.13312000036239624
model.model.layers.9.self_attn.k_proj;Ours;0.13327999413013458;0.13424000144004822;0.13414399325847626;0.13436800241470337;0.13414399325847626;0.13403519988059998;0.13414399325847626
model.model.layers.9.self_attn.v_proj;Sputnik;0.13916799426078796;0.13926400244235992;0.13926400244235992;0.13916799426078796;0.13926400244235992;0.13922560214996338;0.13926400244235992
model.model.layers.9.self_attn.v_proj;Ours;0.09628800302743912;0.09625600278377533;0.09523200243711472;0.09609600156545639;0.09340800344944;0.09545601159334183;0.09609600156545639
model.model.layers.9.self_attn.o_proj;Sputnik;0.159743994474411;0.15891200304031372;0.3317759931087494;0.158720001578331;0.158720001578331;0.19357439875602722;0.15891200304031372
model.model.layers.9.self_attn.o_proj;Ours;0.11673600226640701;0.11878400295972824;0.1157120019197464;0.11776000261306763;0.11776000261306763;0.11735039949417114;0.11776000261306763
model.model.layers.9.mlp.gate_proj;Sputnik;0.43007999658584595;0.43007999658584595;0.43007999658584595;0.43110400438308716;0.43007999658584595;0.4302847981452942;0.43007999658584595
model.model.layers.9.mlp.gate_proj;Ours;0.28787198662757874;0.2877439856529236;0.2961600124835968;0.2877439856529236;0.2887679934501648;0.2896575927734375;0.28787198662757874
model.model.layers.9.mlp.up_proj;Sputnik;0.4065279960632324;0.40755200386047363;0.4055359959602356;0.40560001134872437;0.40755200386047363;0.40655359625816345;0.4065279960632324
model.model.layers.9.mlp.up_proj;Ours;0.37376001477241516;0.37273600697517395;0.37171199917793274;0.37273600697517395;0.37171199917793274;0.3725312054157257;0.37273600697517395
model.model.layers.9.mlp.down_proj;Sputnik;0.419840008020401;0.41999998688697815;0.419840008020401;0.4208639860153198;0.419840008020401;0.42007678747177124;0.419840008020401
model.model.layers.9.mlp.down_proj;Ours;0.2888000011444092;0.2887040078639984;0.2887679934501648;0.2908160090446472;0.28863999247550964;0.2891456186771393;0.2887679934501648
model.model.layers.10.self_attn.q_proj;Sputnik;0.12800000607967377;0.13007999956607819;0.12800000607967377;0.12902399897575378;0.12880000472068787;0.128780797123909;0.12880000472068787
model.model.layers.10.self_attn.q_proj;Ours;0.12697599828243256;0.12800000607967377;0.12700800597667694;0.12812800705432892;0.12902399897575378;0.12782719731330872;0.12800000607967377
model.model.layers.10.self_attn.k_proj;Sputnik;0.12720000743865967;0.1271360069513321;0.12697599828243256;0.12800000607967377;0.12697599828243256;0.12725761532783508;0.1271360069513321
model.model.layers.10.self_attn.k_proj;Ours;0.13209599256515503;0.131071999669075;0.131071999669075;0.13209599256515503;0.13104000687599182;0.13147519528865814;0.131071999669075
model.model.layers.10.self_attn.v_proj;Sputnik;0.1382399946451187;0.13840000331401825;0.13846400380134583;0.1382399946451187;0.1382399946451187;0.1383167952299118;0.1382399946451187
model.model.layers.10.self_attn.v_proj;Ours;0.09216000139713287;0.09113600105047226;0.09225600212812424;0.09116800129413605;0.09318400174379349;0.09198080003261566;0.09216000139713287
model.model.layers.10.self_attn.o_proj;Sputnik;0.15667200088500977;0.15680000185966492;0.15667200088500977;0.1568640023469925;0.17100800573825836;0.15960320830345154;0.15680000185966492
model.model.layers.10.self_attn.o_proj;Ours;0.11366400122642517;0.11366400122642517;0.11593600362539291;0.11343999952077866;0.11468800157308578;0.1142783984541893;0.11366400122642517
model.model.layers.10.mlp.gate_proj;Sputnik;0.42611199617385864;0.4261760115623474;0.4259839951992035;0.42585599422454834;0.4259839951992035;0.42602238059043884;0.4259839951992035
model.model.layers.10.mlp.gate_proj;Ours;0.2887679934501648;0.2887040078639984;0.289792001247406;0.2887679934501648;0.3009600043296814;0.29139843583106995;0.2887679934501648
model.model.layers.10.mlp.up_proj;Sputnik;0.41676801443099976;0.4158079922199249;0.4159359931945801;0.4177919924259186;0.41574400663375854;0.41640958189964294;0.4159359931945801
model.model.layers.10.mlp.up_proj;Ours;0.31228798627853394;0.3123199939727783;0.31148800253868103;0.31334400177001953;0.3123199939727783;0.3123520016670227;0.3123199939727783
model.model.layers.10.mlp.down_proj;Sputnik;0.41676801443099976;0.4177919924259186;0.41676801443099976;0.41676801443099976;0.4166719913482666;0.4169536232948303;0.41676801443099976
model.model.layers.10.mlp.down_proj;Ours;0.2950719892978668;0.30720001459121704;0.29388800263404846;0.2937920093536377;0.29388800263404846;0.2967680096626282;0.29388800263404846
model.model.layers.11.self_attn.q_proj;Sputnik;0.12902399897575378;0.13209599256515503;0.12918399274349213;0.130048006772995;0.130048006772995;0.13008001446723938;0.130048006772995
model.model.layers.11.self_attn.q_proj;Ours;0.11980800330638885;0.11776000261306763;0.11878400295972824;0.11878400295972824;0.11980800330638885;0.11898879706859589;0.11878400295972824
model.model.layers.11.self_attn.k_proj;Sputnik;0.12707200646400452;0.12800000607967377;0.12697599828243256;0.12697599828243256;0.12697599828243256;0.12720000743865967;0.12697599828243256
model.model.layers.11.self_attn.k_proj;Ours;0.1228799968957901;0.12697599828243256;0.12678399682044983;0.12492799758911133;0.12694400548934937;0.1257024109363556;0.12678399682044983
model.model.layers.11.self_attn.v_proj;Sputnik;0.1382399946451187;0.13820800185203552;0.1382399946451187;0.13836799561977386;0.1382399946451187;0.13825920224189758;0.1382399946451187
model.model.layers.11.self_attn.v_proj;Ours;0.09728000313043594;0.0963200032711029;0.09436800330877304;0.09523200243711472;0.09436800330877304;0.09551360458135605;0.09523200243711472
model.model.layers.11.self_attn.o_proj;Sputnik;0.1576640009880066;0.16179199516773224;0.15747199952602386;0.15769599378108978;0.15769599378108978;0.1584639996290207;0.15769599378108978
model.model.layers.11.self_attn.o_proj;Ours;0.10969600081443787;0.1085439994931221;0.10956799983978271;0.11161600053310394;0.11059200018644333;0.11000319570302963;0.10969600081443787
model.model.layers.11.mlp.gate_proj;Sputnik;0.42899200320243835;0.43007999658584595;0.43007999658584595;0.42905598878860474;0.4290879964828491;0.42945918440818787;0.4290879964828491
model.model.layers.11.mlp.gate_proj;Ours;0.3084160089492798;0.3104960024356842;0.3112959861755371;0.3112959861755371;0.31334400177001953;0.31096959114074707;0.3112959861755371
model.model.layers.11.mlp.up_proj;Sputnik;0.4126720130443573;0.41676801443099976;0.41471999883651733;0.41471999883651733;0.41471999883651733;0.41471999883651733;0.41471999883651733
model.model.layers.11.mlp.up_proj;Ours;0.31334400177001953;0.3123199939727783;0.32256001234054565;0.3112959861755371;0.3123199939727783;0.31436800956726074;0.3123199939727783
model.model.layers.11.mlp.down_proj;Sputnik;0.4126720130443573;0.41471999883651733;0.4156799912452698;0.41462400555610657;0.4155519902706146;0.4146495759487152;0.41471999883651733
model.model.layers.11.mlp.down_proj;Ours;0.27353599667549133;0.27430400252342224;0.2754560112953186;0.2764799892902374;0.2744320034980774;0.2748416066169739;0.2744320034980774
